# source_run=33242663070 head=0ed773f1a5 (full-tree floor, my branch)  seam_denominator=14  digest=8f7b9bb846bdac2c
# candidate_entries=1145  joined_claims=8450  standing is SCHEDULER standing, not cutover disposition
claim_identity	module	entry_path	floor_standing	matched_prefix
test.claim.artifact_store_witness.store_put_oversized_artifact_preserves_warm_rows_holds	test.claim.artifact_store_witness	dag/test/claim/artifact_store_witness_test.dag	FloorPlanned	
test.claim.artifact_store_witness.unobserved_byte_value_is_refused_rather_than_defaulted	test.claim.artifact_store_witness	dag/test/claim/artifact_store_witness_test.dag	FloorPlanned	
test.claim.asrock_live_probe.live_probe_firmware_matches_shipped_catalog_row	test.claim.asrock_live_probe	dag/test/claim/asrock_live_probe_witness_test.dag	FloorPlanned	
test.claim.asrock_live_probe.live_probe_redfish_virtual_media_absent_matches_catalog	test.claim.asrock_live_probe	dag/test/claim/asrock_live_probe_witness_test.dag	FloorPlanned	
test.claim.asrock_live_probe.live_probe_rows_cover_vm_and_nbd_get_surfaces	test.claim.asrock_live_probe	dag/test/claim/asrock_live_probe_witness_test.dag	FloorPlanned	
test.claim.asrock_live_probe.shipped_row_nbd_proxy_capability_requires_ws_dry_run_receipt	test.claim.asrock_live_probe	dag/test/claim/asrock_live_probe_witness_test.dag	FloorPlanned	
test.claim.asrock_live_probe.srv3_live_bmc_host_is_grounded	test.claim.asrock_live_probe	dag/test/claim/asrock_live_probe_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_abort_reason_preserves_upstream_numbering	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_aggregate_over_zero_dependencies_refuses	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_blaze_test_status_wire_numbers_round_trip	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_build_standing_dominates_test_standing	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_claim_disposition_policy_is_stated_arm_by_arm	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_duplicate_standings_refuse_rather_than_resolving_by_list_order	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_export_maps_budget_and_unreached_arms_apart	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_export_reports_the_observation_not_the_policy	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_export_splits_panic_from_unattempted_by_whether_the_claim_ran	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_label_malformed_package_shapes_share_one_arm	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_label_parse_render_round_trips	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_label_shorthand_expands_to_final_segment	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_label_subset_refuses_each_excluded_family_by_its_own_cause	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_not_a_test_target_is_not_no_status	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_only_passed_is_an_upstream_pass	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_refused_verdict_names_the_disposition_it_refused	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_rendered_key_collision_refuses_on_both_sides_of_the_join	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_required_aggregate_holds_when_every_dependency_holds	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_required_aggregate_is_the_root_package_target	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_required_aggregate_reports_every_unsatisfied_dependency	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_standing_lookup_keeps_its_three_outcomes_apart	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_target_identity_discriminates_on_the_label	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_target_identity_is_the_label_and_nothing_beside_it	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_unindexable_standings_dominate_the_zero_dependency_arm	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_unknown_wire_number_is_not_no_status	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.bazel_target_model_witness.w_unobserved_dependency_refuses_in_its_own_arm	test.claim.bazel_target_model_witness	dag/test/claim/bazel_target_model_witness_test.dag	FloorPlanned	
test.claim.behavioral_receipt_standing_witness.a_fully_observed_agreeing_run_holds	test.claim.behavioral_receipt_standing_witness	dag/test/claim/behavioral_receipt_standing_witness_test.dag	FloorPlanned	
test.claim.behavioral_receipt_standing_witness.agreement_without_a_caught_fault_does_not_hold	test.claim.behavioral_receipt_standing_witness	dag/test/claim/behavioral_receipt_standing_witness_test.dag	FloorPlanned	
test.claim.behavioral_receipt_standing_witness.an_unobserved_build_is_reported_over_downstream_agreement	test.claim.behavioral_receipt_standing_witness	dag/test/claim/behavioral_receipt_standing_witness_test.dag	FloorPlanned	
test.claim.behavioral_receipt_standing_witness.the_bool_cannot_separate_what_the_standing_separates	test.claim.behavioral_receipt_standing_witness	dag/test/claim/behavioral_receipt_standing_witness_test.dag	FloorPlanned	
test.claim.behavioral_receipt_standing_witness.unobserved_build_is_not_an_unobserved_comparison	test.claim.behavioral_receipt_standing_witness	dag/test/claim/behavioral_receipt_standing_witness_test.dag	FloorPlanned	
test.claim.behavioral_receipt_standing_witness.unobserved_comparison_over_a_green_build_names_the_comparison	test.claim.behavioral_receipt_standing_witness	dag/test/claim/behavioral_receipt_standing_witness_test.dag	FloorPlanned	
test.claim.behavioral_receipt_standing_witness.unobserved_fault_over_an_agreeing_comparison_names_the_fault	test.claim.behavioral_receipt_standing_witness	dag/test/claim/behavioral_receipt_standing_witness_test.dag	FloorPlanned	
test.claim.belt_tick_receipt_home_witness.the_belt_member_bootstraps_its_own_receipts_directory	test.claim.belt_tick_receipt_home_witness	dag/test/claim/belt_tick_receipt_home_witness_test.dag	FloorDeclinedCostDebt	
test.claim.belt_tick_receipt_home_witness.the_bootstrapped_directory_is_where_the_receipt_goes	test.claim.belt_tick_receipt_home_witness	dag/test/claim/belt_tick_receipt_home_witness_test.dag	FloorDeclinedCostDebt	
test.claim.belt_tick_receipt_home_witness.the_receipt_is_not_homed_in_the_shared_attempt_state_root	test.claim.belt_tick_receipt_home_witness	dag/test/claim/belt_tick_receipt_home_witness_test.dag	FloorPlanned	
test.claim.belt_tick_receipt_home_witness.the_receipt_paths_are_the_expected_bytes	test.claim.belt_tick_receipt_home_witness	dag/test/claim/belt_tick_receipt_home_witness_test.dag	FloorPlanned	
test.claim.belt_tick_receipt_home_witness.the_receipt_sits_in_the_instance_receipts_directory	test.claim.belt_tick_receipt_home_witness	dag/test/claim/belt_tick_receipt_home_witness_test.dag	FloorPlanned	
test.claim.belt_tick_receipt_home_witness.the_receipts_directory_derives_from_its_instance_root	test.claim.belt_tick_receipt_home_witness	dag/test/claim/belt_tick_receipt_home_witness_test.dag	FloorPlanned	
test.claim.belt_tick_receipt_home_witness.two_instances_on_one_host_get_distinct_receipts	test.claim.belt_tick_receipt_home_witness	dag/test/claim/belt_tick_receipt_home_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.altrad8ud_firmware_catalog_is_board_grounded	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.catalog_has_no_redfish_vm_capable_firmware_today	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.firmware_intent_match_crosses_as_typed_disposition	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.firmware_wire_version_is_parsed_before_track_matching	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.nbd_proxy_vm_capable_row_solves	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.node_with_virtual_media_solves_direct	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.redfish_vm_preferred_over_nbd_proxy	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.srv3_capabilities_are_grounded	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.srv3_install_mechanism_is_nbd_proxy_after_dry_run	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.update_only_row_without_vm_catalog_falls_to_pxe	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_capability_solve.vm_capable_firmware_row_flips_to_update_path	test.claim.bmc_capability_solve	dag/test/claim/bmc/bmc_capability_solve_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.backup_manifest_identity_is_derived_from_every_manifest_field	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.bounded_monitoring_completion_carries_the_admitted_bound	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.delayed_temperature_rise_is_seen_inside_the_bounded_window	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.digest_mismatched_backup_manifest_is_not_admitted	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.duty_curve_cannot_fall_after_reaching_emergency_full_duty	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.empty_monitoring_window_cannot_claim_completion	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.identical_bmc_on_wrong_endpoint_is_not_exact_target	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.one_late_sample_cannot_claim_monitoring_coverage	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.semantically_equal_but_digest_different_config_is_not_live_exact	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.short_monitoring_window_cannot_claim_completion	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.stale_backup_manifest_generation_is_not_admitted	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.sub_threshold_tach_is_a_discriminating_refusal	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.successful_effect_survives_cleanup_failure_as_cleanup_debt	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_fan_converge_witness.threshold_satisfied_tach_is_not_refused	test.claim.bmc_fan_converge_witness	dag/test/claim/bmc/bmc_fan_converge_witness_test.dag	FloorPlanned	
test.claim.bmc_firmware_evidence_install_mechanism.ambiguous_catalog_propagates_to_a_mechanism_refusal	test.claim.bmc_firmware_evidence_install_mechanism	dag/test/claim/bmc/bmc_firmware_evidence_install_mechanism_witness_test.dag	FloorPlanned	
test.claim.bmc_firmware_evidence_install_mechanism.attested_srv1_srv2_resolve_to_nbd_proxy	test.claim.bmc_firmware_evidence_install_mechanism	dag/test/claim/bmc/bmc_firmware_evidence_install_mechanism_witness_test.dag	FloorPlanned	
test.claim.bmc_firmware_evidence_install_mechanism.capability_standing_refuses_on_absent_evidence	test.claim.bmc_firmware_evidence_install_mechanism	dag/test/claim/bmc/bmc_firmware_evidence_install_mechanism_witness_test.dag	FloorPlanned	
test.claim.bmc_firmware_evidence_install_mechanism.catalogued_3_22_00_row_carries_no_virtual_media_of_either_kind	test.claim.bmc_firmware_evidence_install_mechanism	dag/test/claim/bmc/bmc_firmware_evidence_install_mechanism_witness_test.dag	FloorPlanned	
test.claim.bmc_firmware_evidence_install_mechanism.catalogued_version_resolves_to_its_own_row	test.claim.bmc_firmware_evidence_install_mechanism	dag/test/claim/bmc/bmc_firmware_evidence_install_mechanism_witness_test.dag	FloorPlanned	
test.claim.bmc_firmware_evidence_install_mechanism.duplicate_catalog_rows_for_one_version_refuse_as_ambiguous	test.claim.bmc_firmware_evidence_install_mechanism	dag/test/claim/bmc/bmc_firmware_evidence_install_mechanism_witness_test.dag	FloorPlanned	
test.claim.bmc_firmware_evidence_install_mechanism.legacy_board_default_row_no_longer_agrees_with_evidence	test.claim.bmc_firmware_evidence_install_mechanism	dag/test/claim/bmc/bmc_firmware_evidence_install_mechanism_witness_test.dag	FloorPlanned	
test.claim.bmc_firmware_evidence_install_mechanism.no_virtual_media_without_declared_network_boot_refuses_instead_of_inferring_pxe	test.claim.bmc_firmware_evidence_install_mechanism	dag/test/claim/bmc/bmc_firmware_evidence_install_mechanism_witness_test.dag	FloorPlanned	
